0.01
  3.6800      .47657      .91979E-01  161.92      .00000E+00
  3.6900      .47657      .93083E-01  161.92      .00000E+00
  3.7000      .47657      .94188E-01  161.92      .00000E+00
  3.7100      .47657      .95292E-01  161.92      .00000E+00
  3.7200      .47657      .96397E-01  161.92      .00000E+00
  3.7300      .47657      .97502E-01  161.92      .00000E+00
  3.7400      .47657      .98606E-01  161.92      .00000E+00
  3.7500      .47657      .99711E-01  161.92      .00000E+00
  3.7600      .47657      .10082      161.92      .00000E+00
  3.7700      .47657      .10192      161.92      .00000E+00
  3.7800      .47657      .10302      161.92      .00000E+00
  3.7900      .47657      .10413      161.92      .00000E+00
  3.8000      .47657      .10523      161.92      .00000E+00
  3.8100      .47657      .10634      161.92      .00000E+00
  3.8200      .47657      .10744      161.92      .00000E+00
  3.8300      .47657      .10855      161.92      .00000E+00
  3.8400      .47657      .10965      161.92      .00000E+00
  3.8500      .47657      .11076      161.92      .00000E+00
  3.8600      .47657      .11186      161.92      .00000E+00
  3.8700      .47657      .11297      161.92      .00000E+00
  3.8800      .47657      .11407      161.92      .00000E+00
  3.8900      .47657      .11518      161.92      .00000E+00
  3.9000      .47657      .11628      161.92      .00000E+00
  3.9100      .47657      .11738      161.92      .00000E+00
  3.9200      .47657      .11849      161.92      .00000E+00
  3.9300      .47657      .11959      161.92      .00000E+00
  3.9400      .47657      .12070      161.92      .00000E+00
  3.9500      .47657      .12180      161.92      .00000E+00
  3.9600      .47657      .12291      161.92      .00000E+00
  3.9700      .47657      .12401      161.92      .00000E+00
  3.9800      .47657      .12512      161.92      .00000E+00
  3.9900      .47657      .12622      161.92      .00000E+00
  4.0000      .47657      .12733      161.92      .00000E+00
  4.0100      .47657      .12843      161.92      .00000E+00
  4.0200      .47657      .12954      161.92      .00000E+00
  4.0300      .47657      .13064      161.92      .00000E+00
  4.0400      .47657      .13174      161.92      .00000E+00
  4.0500      .47657      .13285      161.92      .00000E+00
  4.0600      .47657      .13395      161.92      .00000E+00
  4.0700      .47657      .13506      161.92      .00000E+00
  4.0800      .47657      .13616      161.92      .00000E+00
  4.0900      .47657      .13727      161.92      .00000E+00
  4.1000      .47657      .13837      161.92      .00000E+00
  4.1100      .47657      .13948      161.92      .00000E+00
  4.1200      .47657      .14058      161.92      .00000E+00
  4.1300      .47657      .14169      161.92      .00000E+00
  4.1400      .47657      .14279      161.92      .00000E+00
  4.1500      .47657      .14390      161.92      .00000E+00
  4.1600      .47657      .14500      161.92      .00000E+00
  4.1700      .47657      .14610      161.92      .00000E+00
  4.1800      .47657      .14721      161.92      .00000E+00
  4.1900      .47657      .14831      161.92      .00000E+00
  4.2000      .47657      .14942      161.92      .00000E+00
  4.2100      .47657      .15052      161.92      .00000E+00
  4.2200      .47657      .15163      161.92      .00000E+00
  4.2300      .47657      .15273      161.92      .00000E+00
  4.2400      .47657      .15384      161.92      .00000E+00
  4.2500      .47657      .15494      161.92      .00000E+00
  4.2600      .47657      .15605      161.92      .00000E+00
  4.2700      .47657      .15715      161.92      .00000E+00
  4.2800      .47657      .15826      161.92      .00000E+00
  4.2900      .47657      .15936      161.92      .00000E+00
  4.3000      .47657      .16047      161.92      .00000E+00
  4.3100      .47657      .16157      161.92      .00000E+00
  4.3200      .47657      .16267      161.92      .00000E+00
  4.3300      .47657      .16378      161.92      .00000E+00
  4.3400      .47657      .16488      161.92      .00000E+00
  4.3500      .47657      .16599      161.92      .00000E+00
  4.3600      .47657      .16709      161.92      .00000E+00
  4.3700      .47657      .16820      161.92      .00000E+00
  4.3800      .47657      .16930      161.92      .00000E+00
  4.3900      .47657      .17041      161.92      .00000E+00
  4.4000      .47657      .17151      161.92      .00000E+00
