  0.556691       1.97110       2.85000      0.178142E-01   161.920      0.000000E+00  0.000000E+00
  0.553090       1.98100       2.85000      0.166298E-01   161.920      0.000000E+00  0.000000E+00
  0.549110       1.99090       2.85000      0.168720E-01   161.920      0.000000E+00  0.000000E+00
  0.546002       2.00080       2.85000      0.144540E-01   161.920      0.000000E+00  0.000000E+00
  0.541823       2.01070       2.85000      0.141775E-01   161.920      0.000000E+00  0.000000E+00
  0.537948       2.02060       2.85000      0.133727E-01   161.920      0.000000E+00  0.000000E+00
  0.534774       2.03050       2.85000      0.108644E-01   161.920      0.000000E+00  0.000000E+00
  0.529856       2.04040       2.85000      0.113898E-01   161.920      0.000000E+00  0.000000E+00
  0.526257       2.05030       2.85000      0.960137E-02   161.920      0.000000E+00  0.000000E+00
  0.521532       2.06020       2.85000      0.889217E-02   161.920      0.000000E+00  0.000000E+00
  0.517285       2.07010       2.85000      0.778736E-02   161.920      0.000000E+00  0.000000E+00
  0.512808       2.08000       2.85000      0.637964E-02   161.920      0.000000E+00  0.000000E+00
  0.507731       2.08990       2.85000      0.575719E-02   161.920      0.000000E+00  0.000000E+00
  0.502922       2.09980       2.85000      0.433198E-02   161.920      0.000000E+00  0.000000E+00
  0.497170       2.10970       2.85000      0.349543E-02   161.920      0.000000E+00  0.000000E+00
  0.490643       2.11960       2.85000      0.234554E-02   161.920      0.000000E+00  0.000000E+00
  0.484767       2.12950       2.85000      0.992485E-03   161.920      0.000000E+00  0.000000E+00
  0.474767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.464767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.454767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.444767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.434767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.424767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.414767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.404767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.394767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.384767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.374767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.364767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.354767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.344767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.334767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.324767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.314767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.304767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.294767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.284767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.274767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.264767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.254767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.244767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.234767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.224767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.214767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.204767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.194767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.184767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.174767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.164767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.154767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.144767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.134767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.124767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.114767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.104767       2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.947670E-01   2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.847670E-01   2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.747670E-01   2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.647670E-01   2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.547670E-01   2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.447670E-01   2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.347670E-01   2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.247670E-01   2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.147670E-01   2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.476700E-02   2.12950       2.85000      0.000000E+00   161.920      0.000000E+00  0.000000E+00
  0.000000E+00   2.12950      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
